workerid,noun,gender,nounclass,slide_number,predicate2,predicate1,class2,response,class1,test1,dialect,test3,lived,language,enjoyment,gender,age,describe,comments,years,proficiency,asses,test2,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.time_in_minutes
5,apple,feminine,food,19,bad,big,quality,0.78,size,correct,moroccan,correct,both,العربية,2,Male,21,arabic-arabic,كانت الاسئلة صعبة شيء ما,5+,advanced,Confused,correct,2,Windows,864,1536,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3ZAK8W07I5A4PQANBMGQZ4D7MCR0UX,5,Approved,Sat Feb 16 19:49:11 PST 2019,Sat Feb 16 03:01:49 PST 2019,Sat Feb 16 03:09:11 PST 2019,Sat Feb 16 19:49:42 PST 2019,,,,,[],7.222283333333333
5,chair,masculine,furniture,20,small,old,size,0.23,age,correct,moroccan,correct,both,العربية,2,Male,21,arabic-arabic,كانت الاسئلة صعبة شيء ما,5+,advanced,Confused,correct,2,Windows,864,1536,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3ZAK8W07I5A4PQANBMGQZ4D7MCR0UX,5,Approved,Sat Feb 16 19:49:11 PST 2019,Sat Feb 16 03:01:49 PST 2019,Sat Feb 16 03:09:11 PST 2019,Sat Feb 16 19:49:42 PST 2019,,,,,[],7.222283333333333
5,desk,masculine,furniture,21,wooden,old,material,0.13,age,correct,moroccan,correct,both,العربية,2,Male,21,arabic-arabic,كانت الاسئلة صعبة شيء ما,5+,advanced,Confused,correct,2,Windows,864,1536,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3ZAK8W07I5A4PQANBMGQZ4D7MCR0UX,5,Approved,Sat Feb 16 19:49:11 PST 2019,Sat Feb 16 03:01:49 PST 2019,Sat Feb 16 03:09:11 PST 2019,Sat Feb 16 19:49:42 PST 2019,,,,,[],7.222283333333333
5,cheese,masculine,food,22,red,old,color,0.14,age,correct,moroccan,correct,both,العربية,2,Male,21,arabic-arabic,كانت الاسئلة صعبة شيء ما,5+,advanced,Confused,correct,2,Windows,864,1536,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3ZAK8W07I5A4PQANBMGQZ4D7MCR0UX,5,Approved,Sat Feb 16 19:49:11 PST 2019,Sat Feb 16 03:01:49 PST 2019,Sat Feb 16 03:09:11 PST 2019,Sat Feb 16 19:49:42 PST 2019,,,,,[],7.222283333333333
5,desk,masculine,furniture,23,red,hard,color,0.78,texture,correct,moroccan,correct,both,العربية,2,Male,21,arabic-arabic,كانت الاسئلة صعبة شيء ما,5+,advanced,Confused,correct,2,Windows,864,1536,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3ZAK8W07I5A4PQANBMGQZ4D7MCR0UX,5,Approved,Sat Feb 16 19:49:11 PST 2019,Sat Feb 16 03:01:49 PST 2019,Sat Feb 16 03:09:11 PST 2019,Sat Feb 16 19:49:42 PST 2019,,,,,[],7.222283333333333
5,couch,feminine,furniture,24,small,hard,size,0.74,texture,correct,moroccan,correct,both,العربية,2,Male,21,arabic-arabic,كانت الاسئلة صعبة شيء ما,5+,advanced,Confused,correct,2,Windows,864,1536,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3ZAK8W07I5A4PQANBMGQZ4D7MCR0UX,5,Approved,Sat Feb 16 19:49:11 PST 2019,Sat Feb 16 03:01:49 PST 2019,Sat Feb 16 03:09:11 PST 2019,Sat Feb 16 19:49:42 PST 2019,,,,,[],7.222283333333333
5,couch,feminine,furniture,25,yellow,long,color,0.68,size,correct,moroccan,correct,both,العربية,2,Male,21,arabic-arabic,كانت الاسئلة صعبة شيء ما,5+,advanced,Confused,correct,2,Windows,864,1536,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3ZAK8W07I5A4PQANBMGQZ4D7MCR0UX,5,Approved,Sat Feb 16 19:49:11 PST 2019,Sat Feb 16 03:01:49 PST 2019,Sat Feb 16 03:09:11 PST 2019,Sat Feb 16 19:49:42 PST 2019,,,,,[],7.222283333333333
5,fan,feminine,furniture,26,yellow,big,color,0.77,size,correct,moroccan,correct,both,العربية,2,Male,21,arabic-arabic,كانت الاسئلة صعبة شيء ما,5+,advanced,Confused,correct,2,Windows,864,1536,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3ZAK8W07I5A4PQANBMGQZ4D7MCR0UX,5,Approved,Sat Feb 16 19:49:11 PST 2019,Sat Feb 16 03:01:49 PST 2019,Sat Feb 16 03:09:11 PST 2019,Sat Feb 16 19:49:42 PST 2019,,,,,[],7.222283333333333
5,tomato,feminine,food,27,small,soft,size,0.77,texture,correct,moroccan,correct,both,العربية,2,Male,21,arabic-arabic,كانت الاسئلة صعبة شيء ما,5+,advanced,Confused,correct,2,Windows,864,1536,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3ZAK8W07I5A4PQANBMGQZ4D7MCR0UX,5,Approved,Sat Feb 16 19:49:11 PST 2019,Sat Feb 16 03:01:49 PST 2019,Sat Feb 16 03:09:11 PST 2019,Sat Feb 16 19:49:42 PST 2019,,,,,[],7.222283333333333
5,fan,feminine,furniture,28,red,plastic,color,0.74,material,correct,moroccan,correct,both,العربية,2,Male,21,arabic-arabic,كانت الاسئلة صعبة شيء ما,5+,advanced,Confused,correct,2,Windows,864,1536,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3ZAK8W07I5A4PQANBMGQZ4D7MCR0UX,5,Approved,Sat Feb 16 19:49:11 PST 2019,Sat Feb 16 03:01:49 PST 2019,Sat Feb 16 03:09:11 PST 2019,Sat Feb 16 19:49:42 PST 2019,,,,,[],7.222283333333333
6,apple,feminine,food,3,bad,new,quality,0.47,age,correct,gulf,correct,before,Female,1,Female,27,arabic-arabic,Nice,never,advanced,Yes,correct,1,Windows,768,1024,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,33FBRBDW6PVQLLYQKZ85YDXJYBG8C4,6,Approved,Sun Feb 17 07:34:42 PST 2019,Sat Feb 16 14:53:12 PST 2019,Sat Feb 16 14:54:42 PST 2019,Sun Feb 17 07:34:45 PST 2019,,,,,[],1.3153666666666666
6,cheese,masculine,food,4,small,soft,size,0.72,texture,correct,gulf,correct,before,Female,1,Female,27,arabic-arabic,Nice,never,advanced,Yes,correct,1,Windows,768,1024,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,33FBRBDW6PVQLLYQKZ85YDXJYBG8C4,6,Approved,Sun Feb 17 07:34:42 PST 2019,Sat Feb 16 14:53:12 PST 2019,Sat Feb 16 14:54:42 PST 2019,Sun Feb 17 07:34:45 PST 2019,,,,,[],1.3153666666666666
6,couch,feminine,furniture,5,fresh,round,age,0.41,shape,correct,gulf,correct,before,Female,1,Female,27,arabic-arabic,Nice,never,advanced,Yes,correct,1,Windows,768,1024,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,33FBRBDW6PVQLLYQKZ85YDXJYBG8C4,6,Approved,Sun Feb 17 07:34:42 PST 2019,Sat Feb 16 14:53:12 PST 2019,Sat Feb 16 14:54:42 PST 2019,Sun Feb 17 07:34:45 PST 2019,,,,,[],1.3153666666666666
6,banana,feminine,food,6,green,hard,color,0.5,texture,correct,gulf,correct,before,Female,1,Female,27,arabic-arabic,Nice,never,advanced,Yes,correct,1,Windows,768,1024,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,33FBRBDW6PVQLLYQKZ85YDXJYBG8C4,6,Approved,Sun Feb 17 07:34:42 PST 2019,Sat Feb 16 14:53:12 PST 2019,Sat Feb 16 14:54:42 PST 2019,Sun Feb 17 07:34:45 PST 2019,,,,,[],1.3153666666666666
6,desk,masculine,furniture,7,long,blue,size,0.77,color,correct,gulf,correct,before,Female,1,Female,27,arabic-arabic,Nice,never,advanced,Yes,correct,1,Windows,768,1024,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,33FBRBDW6PVQLLYQKZ85YDXJYBG8C4,6,Approved,Sun Feb 17 07:34:42 PST 2019,Sat Feb 16 14:53:12 PST 2019,Sat Feb 16 14:54:42 PST 2019,Sun Feb 17 07:34:45 PST 2019,,,,,[],1.3153666666666666
6,banana,feminine,food,8,hard,plastic,texture,0.32,material,correct,gulf,correct,before,Female,1,Female,27,arabic-arabic,Nice,never,advanced,Yes,correct,1,Windows,768,1024,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,33FBRBDW6PVQLLYQKZ85YDXJYBG8C4,6,Approved,Sun Feb 17 07:34:42 PST 2019,Sat Feb 16 14:53:12 PST 2019,Sat Feb 16 14:54:42 PST 2019,Sun Feb 17 07:34:45 PST 2019,,,,,[],1.3153666666666666
6,chair,masculine,furniture,9,old,bad,age,0.75,quality,correct,gulf,correct,before,Female,1,Female,27,arabic-arabic,Nice,never,advanced,Yes,correct,1,Windows,768,1024,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,33FBRBDW6PVQLLYQKZ85YDXJYBG8C4,6,Approved,Sun Feb 17 07:34:42 PST 2019,Sat Feb 16 14:53:12 PST 2019,Sat Feb 16 14:54:42 PST 2019,Sun Feb 17 07:34:45 PST 2019,,,,,[],1.3153666666666666
6,TV,masculine,furniture,10,good,fresh,quality,0.37,age,correct,gulf,correct,before,Female,1,Female,27,arabic-arabic,Nice,never,advanced,Yes,correct,1,Windows,768,1024,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,33FBRBDW6PVQLLYQKZ85YDXJYBG8C4,6,Approved,Sun Feb 17 07:34:42 PST 2019,Sat Feb 16 14:53:12 PST 2019,Sat Feb 16 14:54:42 PST 2019,Sun Feb 17 07:34:45 PST 2019,,,,,[],1.3153666666666666
6,couch,feminine,furniture,11,green,small,color,0.6,size,correct,gulf,correct,before,Female,1,Female,27,arabic-arabic,Nice,never,advanced,Yes,correct,1,Windows,768,1024,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,33FBRBDW6PVQLLYQKZ85YDXJYBG8C4,6,Approved,Sun Feb 17 07:34:42 PST 2019,Sat Feb 16 14:53:12 PST 2019,Sat Feb 16 14:54:42 PST 2019,Sun Feb 17 07:34:45 PST 2019,,,,,[],1.3153666666666666
6,fan,feminine,furniture,12,red,new,color,0.06,age,correct,gulf,correct,before,Female,1,Female,27,arabic-arabic,Nice,never,advanced,Yes,correct,1,Windows,768,1024,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,33FBRBDW6PVQLLYQKZ85YDXJYBG8C4,6,Approved,Sun Feb 17 07:34:42 PST 2019,Sat Feb 16 14:53:12 PST 2019,Sat Feb 16 14:54:42 PST 2019,Sun Feb 17 07:34:45 PST 2019,,,,,[],1.3153666666666666
6,couch,feminine,furniture,13,metal,square,material,0.22,shape,correct,gulf,correct,before,Female,1,Female,27,arabic-arabic,Nice,never,advanced,Yes,correct,1,Windows,768,1024,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,33FBRBDW6PVQLLYQKZ85YDXJYBG8C4,6,Approved,Sun Feb 17 07:34:42 PST 2019,Sat Feb 16 14:53:12 PST 2019,Sat Feb 16 14:54:42 PST 2019,Sun Feb 17 07:34:45 PST 2019,,,,,[],1.3153666666666666
6,TV,masculine,furniture,14,blue,soft,color,0.87,texture,correct,gulf,correct,before,Female,1,Female,27,arabic-arabic,Nice,never,advanced,Yes,correct,1,Windows,768,1024,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,33FBRBDW6PVQLLYQKZ85YDXJYBG8C4,6,Approved,Sun Feb 17 07:34:42 PST 2019,Sat Feb 16 14:53:12 PST 2019,Sat Feb 16 14:54:42 PST 2019,Sun Feb 17 07:34:45 PST 2019,,,,,[],1.3153666666666666
6,tomato,feminine,food,15,round,fresh,shape,0.65,age,correct,gulf,correct,before,Female,1,Female,27,arabic-arabic,Nice,never,advanced,Yes,correct,1,Windows,768,1024,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,33FBRBDW6PVQLLYQKZ85YDXJYBG8C4,6,Approved,Sun Feb 17 07:34:42 PST 2019,Sat Feb 16 14:53:12 PST 2019,Sat Feb 16 14:54:42 PST 2019,Sun Feb 17 07:34:45 PST 2019,,,,,[],1.3153666666666666
6,couch,feminine,furniture,16,new,huge,age,0.42,size,correct,gulf,correct,before,Female,1,Female,27,arabic-arabic,Nice,never,advanced,Yes,correct,1,Windows,768,1024,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,33FBRBDW6PVQLLYQKZ85YDXJYBG8C4,6,Approved,Sun Feb 17 07:34:42 PST 2019,Sat Feb 16 14:53:12 PST 2019,Sat Feb 16 14:54:42 PST 2019,Sun Feb 17 07:34:45 PST 2019,,,,,[],1.3153666666666666
6,chair,masculine,furniture,17,short,hard,size,0.69,texture,correct,gulf,correct,before,Female,1,Female,27,arabic-arabic,Nice,never,advanced,Yes,correct,1,Windows,768,1024,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,33FBRBDW6PVQLLYQKZ85YDXJYBG8C4,6,Approved,Sun Feb 17 07:34:42 PST 2019,Sat Feb 16 14:53:12 PST 2019,Sat Feb 16 14:54:42 PST 2019,Sun Feb 17 07:34:45 PST 2019,,,,,[],1.3153666666666666
6,carrot,feminine,food,18,metal,hard,material,0.56,texture,correct,gulf,correct,before,Female,1,Female,27,arabic-arabic,Nice,never,advanced,Yes,correct,1,Windows,768,1024,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,33FBRBDW6PVQLLYQKZ85YDXJYBG8C4,6,Approved,Sun Feb 17 07:34:42 PST 2019,Sat Feb 16 14:53:12 PST 2019,Sat Feb 16 14:54:42 PST 2019,Sun Feb 17 07:34:45 PST 2019,,,,,[],1.3153666666666666
6,apple,feminine,food,19,short,yellow,size,0.63,color,correct,gulf,correct,before,Female,1,Female,27,arabic-arabic,Nice,never,advanced,Yes,correct,1,Windows,768,1024,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,33FBRBDW6PVQLLYQKZ85YDXJYBG8C4,6,Approved,Sun Feb 17 07:34:42 PST 2019,Sat Feb 16 14:53:12 PST 2019,Sat Feb 16 14:54:42 PST 2019,Sun Feb 17 07:34:45 PST 2019,,,,,[],1.3153666666666666
6,tomato,feminine,food,20,big,green,size,0.34,color,correct,gulf,correct,before,Female,1,Female,27,arabic-arabic,Nice,never,advanced,Yes,correct,1,Windows,768,1024,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,33FBRBDW6PVQLLYQKZ85YDXJYBG8C4,6,Approved,Sun Feb 17 07:34:42 PST 2019,Sat Feb 16 14:53:12 PST 2019,Sat Feb 16 14:54:42 PST 2019,Sun Feb 17 07:34:45 PST 2019,,,,,[],1.3153666666666666
